playlist_id,playlist_year,playlist_month,playlist_week,track_id,track_year,track_genre,track_explicit,track_valence,track_tempo
7ywD4ecO7RmPwmnfm7RIke,2021,june,iv,3O4ZjOswNySp5wcmglQhMj,2019,k-pop,False,0.292,118.964
7ywD4ecO7RmPwmnfm7RIke,2021,june,iv,1N0vwih6TUIb9kYtynvlRc,2020,k-pop,False,0.0875,131.34
7ywD4ecO7RmPwmnfm7RIke,2021,june,iv,39EXZNMxb4RBHlRjnRaOKp,2020,korean ost,False,0.149,92.106
7ywD4ecO7RmPwmnfm7RIke,2021,june,iv,4gMPlHHAjOQnUrhsuqHivn,2017,k-pop,False,0.441,173.334
7ywD4ecO7RmPwmnfm7RIke,2021,june,iv,4pTKIE9sHZIduFOnFX4fhO,2019,k-pop,False,0.254,71.124
4RysG1TSDDu7zHKpeKBaT4,2021,june,iii,58ge6dfP91o9oXMzq3XkIS,2007,garage rock,False,0.234,140.267
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5mb6SzBnxv1ywFSH9V3uxd,2003,acoustic pop,False,0.147,81.179
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5tyMJlMqaggzvuX7TtlrTe,2019,art pop,True,0.288,63.425
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5k7VKj1Xwy5DjO4B0PdAOb,2007,alternative rock,False,0.156,128.331
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,3ou9rSNUQnE7XYmJkUUIOc,2002,permanent wave,False,0.233,129.543
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,4PJxptsSC9S89hTO8gRCv3,2011,modern rock,False,0.343,105.921
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,3AVrVz5rK8Hrqo9YGiVGN5,2017,ambient pop,False,0.174,94.473
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5EcGSkkNBMAWOePvLgKde1,2020,bedroom pop,False,0.232,86.978
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,0rKtyWc8bvkriBthvHKY8d,2018,alternative r&b,True,0.284,88.964
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,2MJz8BxxMsERULatmBikDH,2021,bedroom soul,False,0.667,91.921
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,1LzNfuep1bnAUR9skqdHCK,1993,alternative rock,False,0.175,157.143
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,4BAWCedKFfdwxPFmFv4DMG,2007,alternative dance,False,0.476,101.675
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,7JKuvrvICRoiJFdnnKBOXV,2019,deep euro house,False,0.225,77.04
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,6zvqq50PL7io0rprbkrYc9,2020,alternative r&b,False,0.192,83.5
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5YqpHuXpFjDVZ7tY1ClFll,2006,gothenburg indie,False,0.311,88.409
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,4w9Uex2WJC3QCawt8vLM05,1970,album rock,False,0.315,90.666
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,4MAqIbZRwFQVSuKjiVpfj5,2014,k-indie,False,0.563,95.004
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,2OjZhG8BnvrsVWqGnZk4PO,2021,brooklyn indie,False,0.686,82.971
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,73M0rMVx5CWE8M4uATSsto,2021,unspecified,False,0.86,94.98
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5vPO5ouEv8iedKWxzmSv7b,2020,chill r&b,True,0.22,133.288
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,2gFBh7NnEfSeBoZZDB5d2C,2005,baroque pop,False,0.183,80.747
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,2a1iMaoWQ5MnvLFBDv4qkf,1995,alternative rock,False,0.35,87.568
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,2NpXQZTshT2fH2AKEObrMY,2019,alt z,False,0.104,133.658
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,7y9McRKnL5wrKXwbsGrS4U,2020,unspecified,False,0.144,94.915
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5g97GAdru7XfeJyJhViIll,2017,indie pop,False,0.186,117.824
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,3e90JC8EKLsSDUHmPpxkfp,2014,afrofuturism,False,0.171,76.991
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,3UZfvX4ky5C4mblUIR0LE1,2011,garage rock,False,0.586,128.291
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,3tchJ8gDgMdaSxpaLxlr1F,2004,baroque pop,False,0.356,142.116
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5hQSXkFgbxjZo9uCwd11so,2019,pop,False,0.351,79.97
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5FqGmuM9LxaZGOMKLsGL1U,2015,k-indie,False,0.513,147.953
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5x9r0HaFznxQ32J2JZFhub,2020,bedroom pop,False,0.89,99.933
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,1uKzAldJYlwje9HstlwTie,1999,permanent wave,False,0.211,92.226
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,3HPpOFmDibEO06Z2q4ZN5u,2018,modern alternative rock,False,0.0398,148.835
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,1cycSqE0I5ZFaurCeKaVYt,2019,modern dream pop,False,0.233,176.014
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,2g8Z8TS8fFTIphnFgB7gX8,2014,k-indie,False,0.31,119.951
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,7D0RhFcb3CrfPuTJ0obrod,2000,permanent wave,False,0.165,102.617
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,0LBSNshLNvYTiP6b4K1RzD,2018,k-indie,False,0.167,123.825
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,7KOSowfLjyaBNIrtyL3vPY,2020,bedroom pop,False,0.737,100.032
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,5eVyyvVlqzxUt77LWXXo3H,2017,ambient pop,False,0.111,96.214
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,7qUoDTmVj07qUf6ZBDhWKl,2009,eau claire indie,False,0.25,116.855
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,0VhUaapczvkzTmnTrOPYCt,2020,bedroom pop,False,0.773,115.97
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,50DQBbKyJ8u0hVzrqowTS8,2014,k-indie,False,0.192,130.028
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,3ctBlLC81pc2TMriIxnXxN,2018,bubblegrunge,False,0.315,137.721
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,57iDDD9N9tTWe75x6qhStw,1997,alternative rock,False,0.518,171.176
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,1a9czdo8IX5InOiSOg6xpv,2006,bay area indie,False,0.484,130.015
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,0lLvhwKky1WGu6jYJ1vUgV,2020,k-indie,False,0.371,119.919
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,1Yf8gB4jjUx8piDFdNpPWU,2014,k-indie,False,0.197,137.904
3F4mjzbTvljtohSfeR3pdo,2021,june,ii,2yAr91sJO2OQinZLghgnzr,2018,k-pop,False,0.0812,80.466
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,3YdqewCLgGsFhruA3EhILy,2021,k-pop,False,0.771,107.03
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,48oBIuYRNSsKPigKQAQzXp,2021,alt z,False,0.4,124.01
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,5GxUKIEkMXXZo1Tif0IzfC,2021,unspecified,True,0.863,109.965
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,1xSmjB0t19q4CSJ0X0ymGB,2021,alt z,True,0.883,119.92
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,4NjTrZ2IQeWnIbzyY2SOfz,2021,dance pop,False,0.71,116.94
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,2s4ZQQsk9c4n13IAUfnIzm,2011,garage rock,True,0.788,130.22
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,6zvqq50PL7io0rprbkrYc9,2020,alternative r&b,False,0.192,83.5
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,3XlrbYlaUFnDYGfRcdoYRU,2021,alt z,False,0.683,112.98
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,3gCYle76USfbHa7VDTDg5V,2021,album rock,False,0.633,89.982
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,26kVXR9aQXzDiKggPGnUQR,2021,alt z,False,0.492,101.002
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,4brKmUfCth84L8FksuAnWX,2019,alternative r&b,False,0.686,77.949
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,7vfaRUaFBDwENwa3tzJY64,2018,alt z,True,0.733,141.863
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,6xszMomofJTQMICSVVNNDL,2021,alternative r&b,False,0.646,75.94
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,7Jzo3IObpANz6giPTUrihB,2021,k-pop,False,0.72,115.056
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,4MAqIbZRwFQVSuKjiVpfj5,2014,k-indie,False,0.563,95.004
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,5wJ9sSG7NItwu34jMnyxqa,2021,indie pop,False,0.63,80.476
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,1lNEXDlxVhsWaq2DLBUDgC,2021,contemporary country,False,0.694,80.043
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,6lDeFVC7tCXEzdOcjnqTQj,2020,unspecified,False,0.607,89.376
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,6qtoHId8ZoJ3J5JG6eOqJB,2021,alt z,False,0.583,119.948
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,2VD6mTF7u2UFfAKrg4pRgX,2020,unspecified,False,0.78,120.08
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,7FVGIPgLMDChTffvG2LuHV,2018,alt z,True,0.211,169.905
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,2sX7lJXsOYGP1Us6CqM9t1,2021,modern rock,False,0.623,106.52
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,3S5mohVxC0Xuj0tgZ7vU7g,2019,indie pop,False,0.406,149.6
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,2xYzZbcky4jNfiH5A9eX7n,2021,modern indie pop,False,0.592,94.016
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,6NfKaTgPrh4zi24lRyWdbw,2017,uk alternative pop,False,0.276,83.151
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,3alJBylWqwz6zFDhzT9xO3,2021,alt z,False,0.811,171.048
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,5PG863bM3f6nnUel0e0AS3,2021,bedroom soul,False,0.463,96.011
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,5zFglKYiknIxks8geR8rcL,2021,pop,False,0.721,99.048
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,1Azvp5Y5rOiFBPLXlOxGfy,2021,brooklyn indie,False,0.39,115.975
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,4M6XHrTc4RtdgKN9gzEAM6,2021,gen z singer-songwriter,False,0.746,108.973
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,1VkM4OtAnNtJa6XBT3SHR6,2021,unspecified,False,0.757,113.003
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,1VpkwLKRFjxIw2elI7m1Oz,2020,alt z,False,0.663,115.023
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,06Xh1KvQofFghlSt33mFjc,2019,alt z,False,0.55,82.022
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,6tHQAadcluhVV4oD2IvHSk,2021,pop,False,0.766,142.989
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,2OHMU6ZWk5uevqpfEouuQD,2020,alt z,True,0.435,145.876
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,7iJCi5gA66aaDYLjmak4dO,2021,gen z singer-songwriter,False,0.51,84.967
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,3MyuOZO9kWyvluRgxBoMus,2021,unspecified,True,0.833,124.493
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,03blI4F6MeYd6kJx26VsJ2,2021,pop,True,0.714,132.031
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,3BYY6EvwqAIBnRZVHi1XMG,2019,alt z,False,0.237,116.998
4Ngfrc2ZPPtJlOnXFoSFK3,2021,june,i,7quWqKzjJwYXF3cqSDSCRL,2020,alt z,True,0.544,103.517
6nGLcn6OE7JuQx819ig59G,2021,may,iv,0gEb9dDGJJdOHHUVpAE8Ii,2019,unspecified,False,0.285,78.934
6nGLcn6OE7JuQx819ig59G,2021,may,iv,0J86vMKsOEILnnyeGzhjVr,2019,unspecified,False,0.34,103.87
6nGLcn6OE7JuQx819ig59G,2021,may,iv,2dvFe0QTkzxDqKFhLw1Rb8,2021,unspecified,False,0.193,134.793
6nGLcn6OE7JuQx819ig59G,2021,may,iv,4j4szSDH3YOVQDbu86RZYa,2018,unspecified,False,0.125,114.451
6nGLcn6OE7JuQx819ig59G,2021,may,iv,43v6MclE6EX7ZE0Rc4Joio,2019,japanese instrumental,False,0.763,125.926
6nGLcn6OE7JuQx819ig59G,2021,may,iv,6xWKqZWZTF3uzw2JcMP98s,2019,unspecified,False,0.148,133.913
6nGLcn6OE7JuQx819ig59G,2021,may,iv,11NjsqNM0Kwnqop5rCYlpq,2021,study beats,False,0.283,85.0
6nGLcn6OE7JuQx819ig59G,2021,may,iv,7oZ6GWtpTJqzUSGCdojwP6,2020,unspecified,False,0.593,110.146
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1aPBjg7Y6g90063OvDev3e,2020,unspecified,False,0.438,147.566
6nGLcn6OE7JuQx819ig59G,2021,may,iv,3IefRQm1s5HSCgLymcA0Qb,2019,japanese instrumental,False,0.711,121.039
6nGLcn6OE7JuQx819ig59G,2021,may,iv,28EmO0wCQ6FcIdFrr4u3YC,2019,unspecified,False,0.241,164.115
6nGLcn6OE7JuQx819ig59G,2021,may,iv,2dcbkqAvNC1CRoydg9MoPy,2020,unspecified,False,0.224,130.344
6nGLcn6OE7JuQx819ig59G,2021,may,iv,029JrAZTmtxp1Euxr2Lnxu,2020,unspecified,False,0.14,68.041
6nGLcn6OE7JuQx819ig59G,2021,may,iv,20QRNABi2ouVk2ghwXXBZf,2019,unspecified,False,0.32,72.981
6nGLcn6OE7JuQx819ig59G,2021,may,iv,0BsZqevAuRS2NFaIzkCLym,2018,unspecified,False,0.555,91.947
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1l2nVvoWDoA6t9Lkt2emsA,2020,unspecified,False,0.547,122.914
6nGLcn6OE7JuQx819ig59G,2021,may,iv,08a68MemXLhqh7CKECwHl1,2018,unspecified,False,0.252,78.301
6nGLcn6OE7JuQx819ig59G,2021,may,iv,7eXYTjVxUEONtFmxRjwY15,2019,unspecified,False,0.219,89.689
6nGLcn6OE7JuQx819ig59G,2021,may,iv,7dHzwmrf9fD8BUwBSIOKSs,2020,unspecified,False,0.138,74.876
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1BAizob3YaPk1IGvM9fzeM,2019,japanese instrumental,False,0.82,99.976
6nGLcn6OE7JuQx819ig59G,2021,may,iv,0c03e2S5psGTXrzfDdcQC5,2019,unspecified,False,0.362,105.873
6nGLcn6OE7JuQx819ig59G,2021,may,iv,0H3BtRvUuXWGNUKh3RzBYV,2020,unspecified,False,0.172,165.622
6nGLcn6OE7JuQx819ig59G,2021,may,iv,0VMPNNbZcV6aP0O9ZCLNhe,2021,study beats,False,0.294,80.28
6nGLcn6OE7JuQx819ig59G,2021,may,iv,7r8fvzNMnDeW2q228PS5jp,2020,unspecified,False,0.507,81.735
6nGLcn6OE7JuQx819ig59G,2021,may,iv,72HjVca7UZgszI7lBhj22O,2020,unspecified,False,0.292,111.004
6nGLcn6OE7JuQx819ig59G,2021,may,iv,2dQA9ZxnPTrNC4rPDlJogh,2018,unspecified,False,0.0851,77.93
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1ZCIA89CmEuGgl82InI1qb,2019,japanese instrumental,False,0.426,133.045
6nGLcn6OE7JuQx819ig59G,2021,may,iv,12RV79Z9TewQEY7wAVMUi0,2020,unspecified,False,0.374,116.033
6nGLcn6OE7JuQx819ig59G,2021,may,iv,6geUOOqrF44vbpCVcZTYBl,2020,unspecified,False,0.285,110.245
6nGLcn6OE7JuQx819ig59G,2021,may,iv,5Q9PZlOlPiiiQKswTUoKkd,2018,unspecified,False,0.502,76.022
6nGLcn6OE7JuQx819ig59G,2021,may,iv,0q5F1TZMmNzfs1DdF46j8s,2021,unspecified,False,0.496,108.09
6nGLcn6OE7JuQx819ig59G,2021,may,iv,2O2ReSdWwrYskO2d2Ltppm,2020,unspecified,False,0.518,113.82
6nGLcn6OE7JuQx819ig59G,2021,may,iv,5gEt1EGwwJfkGJV0Kwqa4w,2020,unspecified,False,0.273,115.904
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1UFqNbk86tgIKXj29Jox2t,2019,unspecified,False,0.198,100.027
6nGLcn6OE7JuQx819ig59G,2021,may,iv,3irresvssqbE5Z6nm42Q8s,2021,unspecified,False,0.554,116.982
6nGLcn6OE7JuQx819ig59G,2021,may,iv,3abYCBGoFGI0qF4svg0jg7,2019,unspecified,False,0.54,77.968
6nGLcn6OE7JuQx819ig59G,2021,may,iv,4rJGQ6xAvSqdJeplTcYZT9,2020,unspecified,False,0.552,118.995
6nGLcn6OE7JuQx819ig59G,2021,may,iv,7BjNXvG129Xakpjt2Bg8qI,2019,japanese instrumental,False,0.787,120.037
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1vb7g7r2ErhGWeigCHN3DE,2020,unspecified,False,0.279,75.776
6nGLcn6OE7JuQx819ig59G,2021,may,iv,4ak5TJ6mvtfXQw4zMDwT9K,2020,unspecified,False,0.413,114.016
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1Wejb9CZeGItvjeAMMlliQ,2020,unspecified,False,0.352,118.01
6nGLcn6OE7JuQx819ig59G,2021,may,iv,4deOy0UDNc1HC9EcysI5UT,2020,unspecified,False,0.407,203.492
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1c0694DpknJmbJMP4DIhTd,2020,unspecified,False,0.0393,63.925
6nGLcn6OE7JuQx819ig59G,2021,may,iv,341VyT9vkqNge28Zzrvxkw,2020,unspecified,False,0.175,65.948
6nGLcn6OE7JuQx819ig59G,2021,may,iv,1O99yzAg5vE5ydzbsXxcme,2019,unspecified,False,0.278,95.858
6nGLcn6OE7JuQx819ig59G,2021,may,iv,5AdA2R9AbJhilqS005khUD,2021,unspecified,False,0.494,110.002
6nGLcn6OE7JuQx819ig59G,2021,may,iv,3OCp4q97AELK6S2uKwb7qE,2020,unspecified,False,0.695,106.942
6nGLcn6OE7JuQx819ig59G,2021,may,iv,15E4U9BWmJ6LviOzdrz231,2020,unspecified,False,0.32,137.212
6nGLcn6OE7JuQx819ig59G,2021,may,iv,6OX8Epm7S1HttsRmrEhB0U,2020,unspecified,False,0.473,119.549
6nGLcn6OE7JuQx819ig59G,2021,may,iv,2vrI6FHOcFsmvIJW98Ah3i,2020,unspecified,False,0.145,136.833
6nGLcn6OE7JuQx819ig59G,2021,may,iv,6naMFfBkBxbEN3xpybqhUC,2019,unspecified,False,0.334,113.952
6nGLcn6OE7JuQx819ig59G,2021,may,iv,3rekAE1At6CO8RcySq3hjc,2020,unspecified,False,0.0865,71.383
6nGLcn6OE7JuQx819ig59G,2021,may,iv,69NKF2i6EMMk1NQgg5DmMA,2021,unspecified,False,0.509,107.925
6nGLcn6OE7JuQx819ig59G,2021,may,iv,7GoVxs9iwdYWBeVCveaMRg,2019,unspecified,False,0.286,84.593
6nGLcn6OE7JuQx819ig59G,2021,may,iv,4iiGvdDO4Zd01XZwgr6ygD,2019,unspecified,False,0.383,93.81
6nGLcn6OE7JuQx819ig59G,2021,may,iv,4a3C6qLk0pmNQPMea9aRuk,2021,unspecified,False,0.439,121.016
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,0BxXxEqSAryqLZILkTOrBm,2010,canadian pop,False,0.599,132.047
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,04paQ37b9ea8jLFAPQrRMh,2017,dance pop,False,0.842,114.935
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,5J4ZkQpzMUFojo1CtAZYpn,2014,dance pop,False,0.24,98.992
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,7jk7gqyEonmVVYahZN5zhW,2008,dance pop,False,0.761,114.98
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,1DyV9obL0pPibOjW5ufg15,2010,canadian pop,False,0.365,89.987
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2cc8Sw1OnCuA5bV8nqWqpE,2021,dance pop,True,0.514,106.064
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,5MMLS3xm12D7N26xlfFApr,2010,dance pop,False,0.823,163.864
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,6ILsOdeN5cv3M0tp0ootWF,2015,dance pop,False,0.561,128.041
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,5cCAZS9VhLGEDV4NCfieeg,2011,dance pop,False,0.787,130.002
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,463CkQjx2Zk1yXoBuierM9,2020,dance pop,False,0.915,102.977
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2HWWsTZxnLSUdFZ4gjsP5N,2015,australian pop,False,0.394,89.989
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2dgFqt3w9xIQRjhPtwNk3D,2019,pop,False,0.313,94.071
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,4trx1lgbQ9FtrI5V9Y8C5Y,2014,dance pop,False,0.683,91.97
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,1i1fxkWeaMmKEB4T7zqbzK,2016,dance pop,False,0.422,159.803
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,4iJyoBOLtHqaGxP12qzhQI,2021,canadian pop,True,0.464,90.03
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,0Cy7wt6IlRfBPHXXjmZbcP,2018,dance pop,False,0.324,95.012
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,1xgN9KBVVoTNygpYjpXnvH,2010,canadian pop,False,0.924,104.023
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2CYVETnhM9aytqrazYYwrK,2021,pop,False,0.714,135.942
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,5BoIP8Eha5hwmRVURkC2Us,2010,dance pop,False,0.851,110.009
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,0WcBvAA59kSYFHeqy0fpZp,2012,dance pop,False,0.441,129.997
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,4rHZZAmHpZrA3iH5zx8frV,2013,dance pop,False,0.512,76.899
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,6SjCa7LhEpPNiCxe3bLln4,2013,dance pop,False,0.594,87.461
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3rLIv187BhjyweFe89SgLn,2010,canadian pop,False,0.663,129.964
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2jATUzETZL49e6SywauZKE,2012,dance pop,True,0.705,126.889
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,0S4RKPbRDA72tvKwVdXQqe,2013,dance pop,False,0.862,82.324
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2NniAhAtkRACaMeYt48xlD,2012,dance pop,False,0.736,140.043
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,6yARPLK0PV4heEyh7pVMGz,2012,dance pop,False,0.761,130.01
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,15JINEqzVMv3SvJTAXAKED,2010,detroit hip hop,True,0.641,86.989
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,6sy3LkhNFjJWlaeSMNwQ62,2014,dance pop,False,0.477,122.017
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,4TgxFMOn5yoESW6zCidCXL,2020,nz pop,True,0.658,149.836
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,1NhPKVLsHhFUHIOZ32QnS2,2009,dance pop,False,0.376,148.021
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,4nVBt6MZDDP6tRVdQTgxJg,2013,boy band,False,0.286,121.07
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,1NrJYpdAi7uosDRPmSYrsG,2007,dance pop,False,0.502,118.008
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3afkJSKX0EAMsJXTZnDXXJ,2018,australian pop,False,0.25,83.909
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2K87XMYnUMqLcX3zvtAF4G,2015,boy band,False,0.595,138.113
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,0qwcGscxUHGZTgq0zcaqk1,2013,canadian pop,True,0.737,165.084
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,7EQGXaVSyEDsCWKmUcfpLk,2012,dance pop,False,0.801,128.001
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3DrjZArsPsoqbLzUZZV1Id,2010,pop,False,0.286,141.893
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,2ihCaVdNZmnHZWt0fvAM7B,2012,folk-pop,False,0.417,102.961
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3gwoz4xZuye0agjYgrC2je,2020,australian pop,False,0.616,142.967
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3sP3c86WFjOzHHnbhhZcLA,2011,dance pop,False,0.569,123.008
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,7wZUrN8oemZfsEd1CGkbXE,2007,british soul,False,0.225,104.036
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,0VwNdo84DaVYLIkbVO86ND,2012,pop,False,0.75,85.984
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,5G2c6FsfTzgYUzageCmfXY,2012,boy band,False,0.656,126.999
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,1V6gIisPpYqgFeWbMLI0bA,2013,dance pop,False,0.502,173.968
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,6ce41JVa6KFaryfmC2bu2W,2012,pop,False,0.668,103.987
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3avYqdwHKEq8beXbeWCKqJ,2010,dance pop,False,0.72,126.023
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,1QNqrsNQ1JVLEwncov3lEY,2012,dance pop,True,0.578,192.205
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3TcL0dyCMyr0kyTTc4NLgI,2011,dance pop,False,0.744,101.019
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,3VqeTFIvhxu3DIe4eZVzGq,2021,k-pop,False,0.695,109.997
7qK3JY4isSU2NGcEAz4cFg,2021,may,iii,5vTPxzm4h2bY9rYyVrGEU5,2013,dance pop,False,0.851,121.017
